row_id,order_id,tanggal_pemesanan,tanggal_pengiriman,metode_pengiriman,customer_id,nama_pelanggan,segmen,negara,kota,provinsi,kode_pos,wilayah,product_id,kategori,sub_kategori,nama_produk,penjualan,kuantitas,diskon,keuntungan,clean_tanggal_pengiriman,clean_kota,clean_kode_pos,helper_weekday_num,helper_hari
5877,IDN-2014-152443,2014-05-21 0:00:00,2014-05-26 0:00:00,Standard Class,HPS-8924,Hj. Putri Sitorus,Home Office,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-BI-10001071,Office Supplies,Binders,Binder Kancing A4 4987,6717900,7,0,3291771,2014-05-26 0:00:00,Yogyakarta,55111,3,Rabu
450,IDN-2016-166674,2016-04-01 0:00:00,2016-04-03 0:00:00,Second Class,MP-6540,Mutia Prabowo,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-AR-10001953,Office Supplies,Art,Kaligrafi Dinding 8946,3958200,6,0,1068714,2016-04-03 0:00:00,Bandung,40111,5,Jumat
6537,IDN-2014-169684,2014-10-20 0:00:00,2014-10-23 0:00:00,First Class,DM-6503,Dadi Manullang,Corporate,Indonesia,Surabaya,Jawa Timur,60231,East,FUR-TA-10003008,Furniture,Tables,Meja Kerja 9208,4928850,3,"0,4",-2217982,2014-10-23 0:00:00,Surabaya,60231,1,Senin
2867,IDN-2017-103828,2017-08-13 0:00:00,2017-08-13 0:00:00,Same Day,RAM-4981,R. Argono Mahendra,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-SU-10000946,Office Supplies,Supplies,Perlengkapan Kantor 0283,478800,4,0,138852,2017-08-13 0:00:00,Bandung,40111,7,Minggu
9497,IDN-2016-123610,2016-05-12 0:00:00,2016-05-16 0:00:00,Standard Class,MMS-6385,"Mila Maryati, S.I.Kom",Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-AP-10002222,Office Supplies,Appliances,Dispenser Air 2197,130050,1,0,35114,2016-05-16 0:00:00,Balikpapan,76114,4,Kamis
4003,IDN-2016-145730,2016-03-03 0:00:00,2016-03-08 0:00:00,Standard Class,NG-7697,Natalia Gunarto,Consumer,Indonesia,Denpasar,Bali,80231,South,FUR-TA-10004915,Furniture,Tables,Meja Kerja 7471,9568440,3,"0,3",-1913688,2016-03-08 0:00:00,Denpasar,80231,4,Kamis
3761,IDN-2015-167745,2015-09-18 0:00:00,2015-09-23 0:00:00,Standard Class,DVPS-3094,"drg. Victoria Prakasa, S.E.I",Corporate,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-FU-10001591,Furniture,Furnishings,Gorden 5635,366000,2,0,153720,2015-09-23 0:00:00,Makassar,90111,5,Jumat
2384,IDN-2017-117534,2017-03-25 0:00:00,2017-03-26 0:00:00,First Class,TKP-4271,Tgk. Kalim Pudjiastuti,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-AR-10003087,Office Supplies,Art,Lukisan Cat Air 9025,240300,9,0,67284,2017-03-26 0:00:00,Jakarta,10110,6,Sabtu
182,IDN-2014-166191,2014-12-05 0:00:00,2014-12-09 0:00:00,Second Class,WHS-1750,"Wisnu Hastuti, S.E.",Corporate,Indonesia,Medan,Sumatera Utara,20111,Central,TEC-AC-10004659,Technology,Accessories,Mouse Wireless 8660,6131160,7,"0,2",1149592,2014-12-09 0:00:00,Medan,20111,5,Jumat
9905,IDN-2014-122609,2014-11-12 0:00:00,2014-11-18 0:00:00,Standard Class,YD-6879,Yulia Damanik,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,TEC-AC-10002567,Technology,Accessories,Headset 7291,1919760,2,"0,2",383952,2014-11-18 0:00:00,Makassar,90111,3,Rabu
7722,IDN-2015-108588,2015-01-05 0:00:00,2015-01-10 0:00:00,Standard Class,CR-6898,Cinthia Rajata,Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-BI-10004506,Office Supplies,Binders,Ordner Arsip A4 3434,197520,2,"0,2",69132,2015-01-10 0:00:00,Jakarta,10110,1,Senin
9885,IDN-2014-112291,2014-04-03 0:00:00,2014-04-08 0:00:00,Standard Class,VJ-2561,Vicky Jailani,Corporate,Indonesia,Surabaya,Jawa Timur,60231,East,TEC-AC-10001284,Technology,Accessories,Keyboard USB 3285,934650,3,0,336474,2014-04-08 0:00:00,Surabaya,60231,4,Kamis
7961,IDN-2017-131807,2017-10-05 0:00:00,2017-10-10 0:00:00,Standard Class,DEUS-8630,"drg. Eka Usamah, S.Farm",Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,TEC-PH-10000702,Technology,Phones,Smartphone Entry Level 7063,119880,1,"0,2",40459,2017-10-10 0:00:00,Yogyakarta,55111,4,Kamis
3339,IDN-2017-109253,2017-08-21 0:00:00,2017-08-22 0:00:00,First Class,IHH-8500,Ir. Hadi Halimah,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10000962,Office Supplies,Binders,Ordner Arsip A4 6094,1757160,9,"0,2",636970,2017-08-22 0:00:00,Bandung,40111,1,Senin
6539,IDN-2015-109862,2015-10-25 0:00:00,2015-10-30 0:00:00,Standard Class,MD-4352,Malik Dabukke,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,TEC-PH-10004042,Technology,Phones,Smartphone Entry Level 2856,2384850,1,0,620061,2015-10-30 0:00:00,Semarang,50111,7,Minggu
5406,IDN-2016-143280,2016-02-22 0:00:00,2016-02-26 0:00:00,Standard Class,DIPM-5555,"drg. Ismail Purwanti, M.Pd",Consumer,Indonesia,Semarang,Jawa Tengah,,Central,TEC-AC-10003399,Technology,Accessories,Mouse Wireless 6708,543600,1,0,228312,2016-02-26 0:00:00,Semarang,50111,1,Senin
9109,IDN-2015-132941,2015-05-25 0:00:00,2015-05-28 0:00:00,First Class,RMK-7761,R.A. Maida Kusumo,Corporate,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-PA-10002160,Office Supplies,Paper,Kertas Foto 9263,485520,7,"0,2",176001,2015-05-28 0:00:00,Surabaya,60231,1,Senin
2836,IDN-2017-110842,2017-11-11 0:00:00,2017-11-16 0:00:00,Standard Class,BP-5183,Bakianto Puspasari,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-AP-10003971,Office Supplies,Appliances,Dispenser Air 3416,163350,1,0,42471,2017-11-16 0:00:00,Yogyakarta,55111,6,Sabtu
8404,IDN-2016-154067,2016-02-01 0:00:00,2016-02-07 0:00:00,Standard Class,FR-8847,Farah Rajata,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-PA-10002254,Office Supplies,Paper,Kertas Foto 5678,1582800,4,0,728088,2016-02-07 0:00:00,Semarang,50111,1,Senin
2405,IDN-2017-108574,2017-10-07 0:00:00,2017-10-11 0:00:00,Standard Class,RRSS-3663,"R.A. Raina Suartini, S.Psi",Consumer,Indonesia,Denpasar,Bali,80231,South,TEC-AC-10002049,Technology,Accessories,Flashdisk 0414,16738650,9,0,3012957,2017-10-11 0:00:00,Denpasar,80231,6,Sabtu
5009,IDN-2015-102876,2015-09-07 0:00:00,2015-09-14 0:00:00,Standard Class,BAS-4175,"Bancar Aryani, S.Kom",Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-BI-10004781,Office Supplies,Binders,Binder Kulit A4 5313,142830,1,"0,7",-104742,2015-09-14 0:00:00,Semarang,50111,1,Senin
1217,IDN-2017-118087,2017-09-09 0:00:00,2017-09-13 0:00:00,Standard Class,KM-6608,Kamal Mulyani,Corporate,Indonesia,Denpasar,Bali,80231,South,TEC-AC-10004469,Technology,Accessories,Flashdisk 3430,1438200,3,"0,2",431460,2017-09-13 0:00:00,Denpasar,80231,6,Sabtu
1458,IDN-2015-111297,2015-08-17 0:00:00,2015-08-21 0:00:00,Standard Class,DEW-8182,Dt. Erik Wastuti,Corporate,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-BI-10002412,Office Supplies,Binders,Binder Plastik A4 9228,783000,9,0,352350,2015-08-21 0:00:00,Makassar,90111,1,Senin
8484,IDN-2016-126284,2016-09-20 0:00:00,2016-09-24 0:00:00,Standard Class,SDM-3030,"Sarah Dongoran, M.Ak",Consumer,Indonesia,medan,Sumatera Utara,20111,Central,OFF-BI-10004828,Office Supplies,Binders,Ordner Arsip A4 6738,1255500,5,0,615195,2016-09-24 0:00:00,Medan,20111,2,Selasa
8836,IDN-2017-132675,2017-09-24 0:00:00,2017-09-28 0:00:00,Standard Class,DYM-8220,drg. Yance Maulana,Home Office,Indonesia,jakarta,DKI Jakarta,10110,West,OFF-AR-10000614,Office Supplies,Art,Lukisan Kanvas 0976,214200,4,0,55692,2017-09-28 0:00:00,Jakarta,10110,7,Minggu
5465,IDN-2014-146591,2014-01-19 0:00:00,2014-01-20 0:00:00,First Class,ZK-8099,Zamira Kuswoyo,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-EN-10002504,Office Supplies,Envelopes,Amplop Coklat 6328,1630800,5,"0,2",550395,2014-01-20 0:00:00,Balikpapan,76114,7,Minggu
2938,IDN-2016-169040,2016-12-06 0:00:00,2016-12-12 0:00:00,Standard Class,PLL-1563,Puti Laila Lestari,Consumer,Indonesia,Balikpapan,Kalimantan Timur,,East,OFF-PA-10001736,Office Supplies,Paper,Kertas HVS A4 8038,3721200,7,0,1748964,2016-12-12 0:00:00,Balikpapan,76114,2,Selasa
7298,IDN-2015-101126,2015-02-10 0:00:00,2015-02-14 0:00:00,Second Class,IF-4077,Ikhsan Fujiati,Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-ST-10000943,Office Supplies,Storage,Box Arsip 2311,1158600,5,"0,2",115860,2015-02-14 0:00:00,Jakarta,10110,2,Selasa
5654,IDN-2014-134187,2014-11-04 0:00:00,2014-11-11 0:00:00,Standard Class,MN-5941,Maria Nugroho,Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-AR-10000940,Office Supplies,Art,Lukisan Cat Air 5549,44100,1,0,11907,2014-11-11 0:00:00,Jakarta,10110,2,Selasa
9391,IDN-2015-163734,2015-06-19 0:00:00,2015-06-24 0:00:00,Standard Class,CGWS-7714,"Cut Gilda Widiastuti, S.H.",Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-ST-10003692,Office Supplies,Storage,Lemari Arsip 3040,3433800,5,"0,2",214612,2015-06-24 0:00:00,Makassar,90111,5,Jumat
783,IDN-2015-157014,2015-10-03 0:00:00,2015-10-06 0:00:00,Second Class,KMS-2096,"Kenes Mustofa, S.T.",Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,TEC-AC-10002167,Technology,Accessories,Keyboard USB 5409,360000,2,"0,2",-40500,2015-10-06 0:00:00,Balikpapan,76114,6,Sabtu
8618,IDN-2016-165918,2016-09-10 0:00:00,2016-09-14 0:00:00,Standard Class,IL-8935,Ivan Lailasari,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-BI-10004826,Office Supplies,Binders,Binder Kancing A4 0943,594360,3,"0,2",208026,2016-09-14 0:00:00,Jakarta,10110,6,Sabtu
1844,IDN-2015-135391,2015-02-09 0:00:00,2015-02-11 0:00:00,Second Class,CP-9842,Cengkal Permata,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,FUR-FU-10001986,Furniture,Furnishings,Lampu Meja 5515,611760,2,"0,6",-458820,2015-02-11 0:00:00,Yogyakarta,55111,1,Senin
6166,IDN-2014-103989,2014-03-19 0:00:00,2014-03-21 0:00:00,First Class,OM-5006,Oman Melani,Corporate,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-FU-10002508,Furniture,Furnishings,Karpet Kantor 0780,300240,3,"0,2",82566,2014-03-21 0:00:00,Makassar,90111,3,Rabu
5733,IDN-2017-143574,2017-06-29 0:00:00,2017-07-02 0:00:00,First Class,AD-3620,Ani Dabukke,Corporate,Indonesia,Surabaya,Jawa Timur,60231,East,FUR-BO-10002598,Furniture,Bookcases,Rak Buku Kayu 4418,9582300,9,0,2778867,2017-07-02 0:00:00,Surabaya,60231,4,Kamis
8596,IDN-2014-111934,2014-05-05 0:00:00,2014-05-07 0:00:00,First Class,LW-6705,Labuh Wibowo,Corporate,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10004364,Office Supplies,Binders,Ordner Arsip A4 5734,178200,2,0,80190,2014-05-07 0:00:00,Bandung,40111,1,Senin
5766,IDN-2014-126340,2014-11-08 0:00:00,2014-11-14 0:00:00,Standard Class,HAP-2941,Hj. Agnes Permata,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,TEC-PH-10004447,Technology,Phones,Smartphone Entry Level 6775,5003640,3,"0,2",375273,2014-11-14 0:00:00,Surabaya,60231,6,Sabtu
4172,IDN-2017-100601,2017-11-16 0:00:00,2017-11-20 0:00:00,Standard Class,RAM-4981,R. Argono Mahendra,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-ST-10002486,Office Supplies,Storage,Rak Dokumen 9367,732900,7,0,14658,2017-11-20 0:00:00,Bandung,40111,4,Kamis
3534,IDN-2014-110849,2014-04-18 0:00:00,2014-04-23 0:00:00,Standard Class,MP-4304,Melinda Permata,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-AR-10002375,Office Supplies,Art,Kaligrafi Dinding 6594,196800,4,0,57072,2014-04-23 0:00:00,Surabaya,60231,5,Jumat
8733,IDN-2017-116988,2017-06-27 0:00:00,2017-06-29 0:00:00,Second Class,PK-2948,Praba Kusmawati,Corporate,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-PA-10003848,Office Supplies,Paper,Kertas HVS A4 3808,291600,3,0,139968,2017-06-29 0:00:00,Medan,20111,2,Selasa
6348,IDN-2015-104486,2015-05-01 0:00:00,2015-05-06 0:00:00,Standard Class,EW-7830,Embuh Wulandari,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-BI-10000309,Office Supplies,Binders,Binder Plastik A4 6464,182640,1,"0,2",66207,2015-05-06 0:00:00,Balikpapan,76114,5,Jumat
4878,IDN-2014-155817,2014-10-03 0:00:00,2014-10-09 0:00:00,Standard Class,ASS-2703,"Adiarja Sitompul, S.Kom",Home Office,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-AR-10002335,Office Supplies,Art,Poster Ilustrasi 3143,92880,3,"0,2",6966,2014-10-09 0:00:00,Palembang,30111,5,Jumat
6734,IDN-2014-120096,2014-07-04 0:00:00,2014-07-07 0:00:00,First Class,VJ-2561,Vicky Jailani,Corporate,Indonesia,,Jawa Timur,60231,East,OFF-AP-10000692,Office Supplies,Appliances,Kipas Angin 8050,486480,2,"0,2",48648,2014-07-07 0:00:00,Surabaya,60231,5,Jumat
748,IDN-2014-124429,2014-05-27 0:00:00,2014-05-27 0:00:00,Same Day,EF-3041,Emil Firmansyah,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-ST-10001809,Office Supplies,Storage,Box Arsip 7830,5389800,4,0,107796,2014-05-27 0:00:00,Semarang,50111,2,Selasa
6986,IDN-2016-116526,2016-09-01 0:00:00,,Standard Class,SESS-1344,"Sutan Eja Setiawan, S.Pt",Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-BI-10000320,Office Supplies,Binders,Binder Kulit A4 0449,442800,4,0,216972,2016-09-01 0:00:00,Jakarta,10110,4,Kamis
7748,IDN-2015-156153,2015-05-31 0:00:00,2015-06-02 0:00:00,Second Class,KA-9403,Kasiyah Anggraini,Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-FA-10003472,Office Supplies,Fasteners,Paper Clip 1180,113400,6,0,4536,2015-06-02 0:00:00,Makassar,90111,7,Minggu
7011,IDN-2014-135881,2014-05-23 0:00:00,2014-05-27 0:00:00,Standard Class,PLL-1563,Puti Laila Lestari,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-BI-10000829,Office Supplies,Binders,Ordner Arsip A4 1570,269400,5,"0,2",87555,2014-05-27 0:00:00,Balikpapan,76114,5,Jumat
7934,IDN-2017-166093,2017-08-17 0:00:00,2017-08-24 0:00:00,Standard Class,IPMS-5808,"Ir. Prasetyo Maulana, S.I.Kom",Corporate,Indonesia,,Sumatera Selatan,30111,Central,OFF-EN-10003134,Office Supplies,Envelopes,Amplop Coklat 5736,350400,2,0,175200,2017-08-24 0:00:00,Palembang,30111,4,Kamis
2880,IDN-2016-152072,2016-01-15 0:00:00,2016-01-19 0:00:00,Standard Class,HHKS-2932,"H. Heru Kusmawati, S.H.",Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,TEC-AC-10000844,Technology,Accessories,Mouse Wireless 5956,3824550,3,0,1376838,2016-01-19 0:00:00,Semarang,50111,5,Jumat
340,IDN-2015-128167,2015-06-22 0:00:00,2015-06-26 0:00:00,Second Class,CS-9035,Candrakanta Situmorang,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-FA-10000490,Office Supplies,Fasteners,Paper Clip 2193,74400,4,0,34968,2015-06-26 0:00:00,Denpasar,80231,1,Senin
7605,IDN-2016-101791,2016-05-27 0:00:00,2016-05-31 0:00:00,Standard Class,AS-1326,Artawan Saptono,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-FU-10003247,Furniture,Furnishings,Karpet Kantor 3745,377640,3,"0,6",-500373,2016-05-31 0:00:00,Makassar,90111,5,Jumat
9067,IDN-2017-152968,2017-05-26 0:00:00,2017-05-30 0:00:00,Standard Class,KMS-2096,"Kenes Mustofa, S.T.",Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,TEC-AC-10000521,Technology,Accessories,Mouse Wireless 5352,346200,2,0,103860,2017-05-30 0:00:00,Balikpapan,76114,5,Jumat
9557,IDN-2015-156853,2015-12-03 0:00:00,2015-12-05 0:00:00,Second Class,UL-7454,Upik Lazuardi,Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-PA-10003656,Office Supplies,Paper,Kertas Foto 7184,2769900,7,0,1274154,2015-12-05 0:00:00,Semarang,50111,4,Kamis
8709,IDN-2014-119144,2014-11-16 0:00:00,2014-11-18 0:00:00,First Class,SM-3466,Shania Melani,Corporate,Indonesia,Bandung,Jawa Barat,40111,West,TEC-PH-10004188,Technology,Phones,Feature Phone Dual SIM 0398,1199520,4,"0,2",-269892,2014-11-18 0:00:00,Bandung,40111,7,Minggu
9382,IDN-2014-154158,2014-12-23 0:00:00,2014-12-27 0:00:00,Second Class,MS-7819,Melinda Safitri,Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-ST-10000078,Office Supplies,Storage,Rak Dokumen 9769,6364080,2,"0,2",-159102,2014-12-27 0:00:00,Medan,20111,2,Selasa
3331,IDN-2014-165309,2014-11-11 0:00:00,2014-11-15 0:00:00,Standard Class,AA-2210,Agnes Aryani,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,TEC-PH-10004959,Technology,Phones,Smartphone Android 8597,3617640,3,"0,2",226103,2014-11-15 0:00:00,Jakarta,10110,2,Selasa
8519,IDN-2017-118003,2017-12-04 0:00:00,2017-12-10 0:00:00,Standard Class,MP-7132,Mariadi Prakasa,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,FUR-FU-10002506,Furniture,Furnishings,Karpet Kantor 9944,194850,1,0,23382,2017-12-10 0:00:00,Jakarta,10110,1,Senin
6603,IDN-2014-154095,2014-12-02 0:00:00,2014-12-07 0:00:00,Standard Class,RKS-2517,R.M. Kemal Samosir,Corporate,Indonesia,Bandung,Jawa Barat,40111,West,OFF-LA-10000634,Office Supplies,Labels,Label Harga 8669,234900,6,0,108054,2014-12-07 0:00:00,Bandung,40111,2,Selasa
3027,IDN-2017-169054,2017-04-22 0:00:00,2017-04-26 0:00:00,Standard Class,TTJ-1149,Tgk. Teguh Januar,Home Office,Indonesia,semarang,Jawa Tengah,50111,Central,FUR-FU-10001488,Furniture,Furnishings,Gorden 5321,3815280,3,"0,2",0,2017-04-26 0:00:00,Semarang,50111,6,Sabtu
903,IDN-2017-132353,2017-09-15 0:00:00,2017-09-17 0:00:00,First Class,GL-5042,Gandi Lailasari,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,TEC-PH-10004536,Technology,Phones,Smartphone Entry Level 5497,4859640,3,"0,2",303727,2017-09-17 0:00:00,Surabaya,60231,5,Jumat
25,IDN-2015-106320,2015-09-25 0:00:00,2015-09-30 0:00:00,Standard Class,HAP-2941,Hj. Agnes Permata,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,FUR-TA-10000577,Furniture,Tables,Meja Rapat 6013,15669450,3,0,3603974,2015-09-30 0:00:00,Surabaya,60231,5,Jumat
640,IDN-2016-115917,2016-05-20 0:00:00,2016-05-25 0:00:00,Standard Class,MA-8232,Mahdi Agustina,Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-BI-10004728,Office Supplies,Binders,Binder Kulit A4 5685,231360,4,"0,2",75192,2016-05-25 0:00:00,Semarang,50111,5,Jumat
3911,IDN-2015-167010,2015-04-05 0:00:00,2015-04-10 0:00:00,Standard Class,RIH-8907,R. Irwan Halimah,Home Office,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,FUR-BO-10004218,Furniture,Bookcases,Rak Buku Besi 6821,5286750,5,"0,5",-3172050,2015-04-10 0:00:00,Yogyakarta,55111,7,Minggu
5920,IDN-2015-126977,2015-09-17 0:00:00,2015-09-23 0:00:00,Standard Class,RM-8168,Radika Mayasari,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,TEC-PH-10002170,Technology,Phones,Smartphone Entry Level 9919,3149550,3,0,881874,2015-09-23 0:00:00,Makassar,90111,4,Kamis
9064,IDN-2014-151015,2014-10-14 0:00:00,2014-10-20 0:00:00,Standard Class,JS-8921,Jayeng Sitorus,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-PA-10002581,Office Supplies,Paper,Kertas HVS F4 9663,4832880,13,"0,2",1510275,2014-10-20 0:00:00,Makassar,90111,2,Selasa
3935,IDN-2017-123001,2017-09-02 0:00:00,2017-09-08 0:00:00,Standard Class,GSS-9310,"Gandewa Saputra, S.Farm",Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-LA-10004544,Office Supplies,Labels,Label Harga 7997,1110000,5,0,555000,2017-09-08 0:00:00,Denpasar,80231,6,Sabtu
3885,IDN-2014-152849,2014-07-05 0:00:00,2014-07-12 0:00:00,Standard Class,SP-5288,Sabrina Puspasari,Corporate,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-AR-10002833,Office Supplies,Art,Kaligrafi Dinding 3858,65520,3,"0,2",5733,2014-07-12 0:00:00,Makassar,90111,6,Sabtu
9542,IDN-2015-135251,2015-08-06 0:00:00,2015-08-10 0:00:00,Standard Class,SP-3398,Samiah Palastri,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-LA-10004544,Office Supplies,Labels,Label Harga 7997,532800,3,"0,2",199800,2015-08-10 0:00:00,Yogyakarta,55111,4,Kamis
5581,IDN-2017-137498,2017-09-09 0:00:00,2017-09-14 0:00:00,Second Class,GP-6696,Gilda Purwanti,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-PA-10000143,Office Supplies,Paper,Kertas HVS F4 6994,712800,9,0,342144,2017-09-14 0:00:00,Surabaya,60231,6,Sabtu
5304,IDN-2014-139500,2014-11-16 0:00:00,2014-11-20 0:00:00,Standard Class,DEMS-8080,"drg. Elvina Mandala, S.E.",Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,FUR-CH-10002017,Furniture,Chairs,Kursi Kantor 5261,559440,2,"0,3",-15984,2014-11-20 0:00:00,Palembang,30111,7,Minggu
1672,IDN-2016-107615,2016-03-22 0:00:00,2016-03-25 0:00:00,First Class,UAS-2390,"Umi Ardianto, S.Ked",Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,TEC-AC-10001013,Technology,Accessories,Mouse Wireless 1752,878700,2,0,289971,2016-03-25 0:00:00,Semarang,50111,2,Selasa
7427,IDN-2016-101693,2016-06-25 0:00:00,2016-06-27 0:00:00,Second Class,RTRS-1219,"R. Titi Rahayu, S.Ked",Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,FUR-FU-10003919,Furniture,Furnishings,Lampu Meja 3945,490680,2,"0,6",-392544,2016-06-27 0:00:00,Yogyakarta,55111,6,Sabtu
1260,IDN-2016-168620,2016-12-24 0:00:00,2016-12-28 0:00:00,Second Class,UI-2039,Unjani Iswahyudi,Home Office,Indonesia,Semarang,Jawa Tengah,50111,Central,TEC-AC-10004469,Technology,Accessories,Flashdisk 3430,3835200,8,"0,2",1150560,2016-12-28 0:00:00,Semarang,50111,6,Sabtu
1969,IDN-2017-165841,2017-12-21 0:00:00,,Standard Class,CTM-8449,Cut Titi Marbun,Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-PA-10001144,Office Supplies,Paper,Kertas HVS A4 6059,2496600,3,0,1198368,2017-12-21 0:00:00,Medan,20111,4,Kamis
4813,IDN-2016-121370,2016-11-14 0:00:00,2016-11-19 0:00:00,Second Class,DGJ-8204,Drs. Gara Jailani,Consumer,Indonesia,Semarang,Jawa Tengah,50111,Central,TEC-CO-10004115,Technology,Copiers,Printer Laser 5965,17999640,4,"0,4",2699946,2016-11-19 0:00:00,Semarang,50111,1,Senin
785,IDN-2015-157014,2015-10-03 0:00:00,2015-10-06 0:00:00,Second Class,KMS-2096,"Kenes Mustofa, S.T.",Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,TEC-AC-10000057,Technology,Accessories,Headset 4683,719760,2,"0,2",8997,2015-10-06 0:00:00,Balikpapan,76114,6,Sabtu
3830,IDN-2017-141733,2017-05-07 0:00:00,2017-05-11 0:00:00,Standard Class,IPMS-5808,"Ir. Prasetyo Maulana, S.I.Kom",Corporate,Indonesia,Palembang,Sumatera Selatan,30111,Central,FUR-CH-10000595,Furniture,Chairs,Kursi Kerja Ergonomis 3522,7152000,2,0,1788000,2017-05-11 0:00:00,Palembang,30111,7,Minggu
6729,IDN-2016-165827,2016-11-04 0:00:00,2016-11-09 0:00:00,Standard Class,DPF-7047,drg. Pia Firmansyah,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,FUR-FU-10001889,Furniture,Furnishings,Karpet Kantor 8703,757440,6,"0,2",123084,2016-11-09 0:00:00,Semarang,50111,5,Jumat
3530,IDN-2015-141145,2015-09-17 0:00:00,2015-09-23 0:00:00,Standard Class,RS-8023,Raden Safitri,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,TEC-AC-10001465,Technology,Accessories,Headset 9851,1307520,3,"0,2",163440,2015-09-23 0:00:00,Bandung,40111,4,Kamis
5944,IDN-2014-104178,2014-08-25 0:00:00,2014-08-29 0:00:00,Standard Class,DDSS-1817,"dr. Dadi Saefullah, S.Pd",Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,FUR-FU-10000771,Furniture,Furnishings,Gorden 3257,94200,1,0,39564,2014-08-29 0:00:00,Yogyakarta,55111,1,Senin
9417,IDN-2015-127824,2015-10-18 0:00:00,2015-10-22 0:00:00,Standard Class,MF-4500,Mahmud Firmansyah,Consumer,Indonesia,Denpasar,Bali,80231,South,FUR-FU-10002505,Furniture,Furnishings,Gorden 2194,151650,3,0,48528,2015-10-22 0:00:00,Denpasar,80231,7,Minggu
8884,IDN-2017-115252,2017-10-20 0:00:00,2017-10-25 0:00:00,Standard Class,DVMS-3730,"Dr. Vera Mansur, S.Farm",Corporate,Indonesia,Bandung,Jawa Barat,40111,West,OFF-PA-10001667,Office Supplies,Paper,Kertas Foto 9178,215280,3,"0,2",67275,2017-10-25 0:00:00,Bandung,40111,5,Jumat
